Cliente,Fecha
cliente_37595,2025-09-24
cliente_26631,2025-09-24
cliente_55483,2025-09-24
cliente_72958,2025-09-24
cliente_1844,2025-09-24
cliente_53868,2025-09-24
cliente_18871,2025-09-24
cliente_20122,2025-09-24
cliente_78352,2025-09-24
cliente_22957,2025-09-24
cliente_47567,2025-09-24
cliente_2046,2025-09-24
cliente_33861,2025-09-24
cliente_2980,2025-09-24
cliente_19010,2025-09-24
cliente_49579,2025-09-24
cliente_7562,2025-09-24
cliente_8243,2025-09-24
cliente_79544,2025-09-24
cliente_33616,2025-09-24
cliente_84299,2025-09-24
cliente_33294,2025-09-24
cliente_35573,2025-09-24
cliente_52739,2025-09-24
cliente_43911,2025-09-24
cliente_67585,2025-09-24
cliente_21705,2025-09-24
cliente_10789,2025-09-24
cliente_32870,2025-09-24
cliente_77598,2025-09-24
cliente_82785,2025-09-24
cliente_67929,2025-09-24
cliente_81776,2025-09-24
cliente_62302,2025-09-24
cliente_65254,2025-09-24
cliente_30675,2025-09-24
cliente_14232,2025-09-24
cliente_65205,2025-09-24
cliente_42161,2025-09-24
cliente_52473,2025-09-24
cliente_13024,2025-09-24
cliente_78005,2025-09-24
cliente_85599,2025-09-24
cliente_4159,2025-09-24
cliente_62171,2025-09-24
cliente_64687,2025-09-24
cliente_20756,2025-09-24
cliente_37771,2025-09-24
cliente_45059,2025-09-24
cliente_41225,2025-09-24
cliente_15040,2025-09-24
cliente_11074,2025-09-24
cliente_32092,2025-09-24
cliente_23361,2025-09-24
cliente_77922,2025-09-24
cliente_69729,2025-09-24
cliente_23698,2025-09-24
cliente_16826,2025-09-24
cliente_64525,2025-09-24
cliente_47351,2025-09-24
cliente_58117,2025-09-24
cliente_82387,2025-09-24
cliente_84561,2025-09-24
cliente_11936,2025-09-24
cliente_75490,2025-09-24
cliente_50965,2025-09-24
cliente_37347,2025-09-24
cliente_52273,2025-09-24
cliente_38411,2025-09-24
cliente_61247,2025-09-24
cliente_15504,2025-09-24
cliente_74616,2025-09-24
cliente_4175,2025-09-24
cliente_40528,2025-09-24
cliente_5589,2025-09-24
cliente_3199,2025-09-24
cliente_46419,2025-09-24
cliente_83702,2025-09-24
cliente_45659,2025-09-24
cliente_38575,2025-09-24
cliente_67757,2025-09-24
cliente_34587,2025-09-24
cliente_43412,2025-09-24
cliente_82376,2025-09-24
cliente_15273,2025-09-24
cliente_46247,2025-09-24
cliente_83830,2025-09-24
cliente_31512,2025-09-24
cliente_43185,2025-09-24
cliente_4122,2025-09-24
cliente_62146,2025-09-24
cliente_45383,2025-09-24
cliente_74581,2025-09-24
cliente_39123,2025-09-24
cliente_43924,2025-09-24
cliente_48081,2025-09-24
cliente_58013,2025-09-24
cliente_55064,2025-09-24
cliente_77252,2025-09-24
cliente_15324,2025-09-24
cliente_29968,2025-09-24
cliente_52833,2025-09-24
cliente_15962,2025-09-24
cliente_36454,2025-09-24
cliente_3383,2025-09-24
cliente_51938,2025-09-24
cliente_48116,2025-09-24
cliente_39586,2025-09-24
cliente_15482,2025-09-24
cliente_64657,2025-09-24
cliente_16925,2025-09-24
cliente_50173,2025-09-24
cliente_66953,2025-09-24
cliente_45195,2025-09-24
cliente_61744,2025-09-24
cliente_54295,2025-09-24
cliente_7647,2025-09-24
cliente_85636,2025-09-24
cliente_38748,2025-09-24
cliente_47479,2025-09-24
cliente_49171,2025-09-24
cliente_17220,2025-09-24
cliente_77725,2025-09-24
cliente_11715,2025-09-24
cliente_82977,2025-09-24
cliente_1127,2025-09-24
cliente_74071,2025-09-24
cliente_45045,2025-09-24
cliente_3603,2025-09-24
cliente_26864,2025-09-24
cliente_57673,2025-09-24
cliente_26334,2025-09-24
cliente_1718,2025-09-24
cliente_21220,2025-09-24
cliente_27807,2025-09-24
cliente_83976,2025-09-24
cliente_10560,2025-09-24
cliente_5406,2025-09-24
cliente_42532,2025-09-24
cliente_10837,2025-09-24
cliente_55973,2025-09-24
cliente_56491,2025-09-24
cliente_48390,2025-09-24
cliente_53553,2025-09-24
cliente_72638,2025-09-24
cliente_29851,2025-09-24
cliente_43594,2025-09-24
cliente_7612,2025-09-24
cliente_55588,2025-09-24
cliente_7568,2025-09-24
cliente_19307,2025-09-24
cliente_15165,2025-09-24
cliente_55177,2025-09-24
cliente_11990,2025-09-24
cliente_42618,2025-09-24
cliente_43663,2025-09-24
cliente_28776,2025-09-24
cliente_76051,2025-09-24
cliente_65087,2025-09-24
cliente_66953,2025-09-24
cliente_41455,2025-09-24
cliente_2091,2025-09-24
cliente_33944,2025-09-24
cliente_22233,2025-09-24
cliente_7757,2025-09-24
cliente_26488,2025-09-24
cliente_82512,2025-09-24
cliente_63081,2025-09-24
cliente_53548,2025-09-24
cliente_43827,2025-09-24
cliente_31678,2025-09-24
cliente_11096,2025-09-24
cliente_59895,2025-09-24
cliente_59440,2025-09-24
cliente_37521,2025-09-24
cliente_10260,2025-09-24
cliente_14728,2025-09-24
cliente_4025,2025-09-24
cliente_64821,2025-09-24
cliente_80936,2025-09-24
cliente_59523,2025-09-24
cliente_51803,2025-09-24
cliente_19106,2025-09-24
cliente_35883,2025-09-24
cliente_7650,2025-09-24
cliente_45789,2025-09-24
cliente_2759,2025-09-24
cliente_60398,2025-09-24
cliente_5458,2025-09-24
cliente_67798,2025-09-24
cliente_61580,2025-09-24
cliente_81466,2025-09-24
cliente_43536,2025-09-24
cliente_39174,2025-09-24
cliente_71639,2025-09-24
cliente_10795,2025-09-24
cliente_55611,2025-09-24
cliente_25095,2025-09-24
cliente_65272,2025-09-24
cliente_80902,2025-09-24
cliente_52850,2025-09-24
cliente_61879,2025-09-24
cliente_43657,2025-09-24
cliente_67853,2025-09-24
cliente_85453,2025-09-24
cliente_19312,2025-09-24
cliente_82312,2025-09-24
cliente_44119,2025-09-24
cliente_30135,2025-09-24
cliente_18354,2025-09-24
cliente_46352,2025-09-24
cliente_33104,2025-09-24
cliente_42152,2025-09-24
cliente_40066,2025-09-24
cliente_29873,2025-09-24
cliente_69265,2025-09-24
cliente_34821,2025-09-24
cliente_55535,2025-09-24
cliente_5266,2025-09-24
cliente_62898,2025-09-24
cliente_78090,2025-09-24
cliente_84995,2025-09-24
cliente_3534,2025-09-24
cliente_45268,2025-09-24
cliente_38603,2025-09-24
cliente_3149,2025-09-24
cliente_30821,2025-09-24
cliente_81434,2025-09-24
cliente_4854,2025-09-24
cliente_82190,2025-09-24
cliente_69534,2025-09-24
cliente_27184,2025-09-24
cliente_26088,2025-09-24
cliente_67468,2025-09-24
cliente_8783,2025-09-24
cliente_29868,2025-09-24
cliente_41564,2025-09-24
cliente_8434,2025-09-24
cliente_37321,2025-09-24
cliente_75345,2025-09-24
cliente_18410,2025-09-24
cliente_37412,2025-09-24
cliente_55020,2025-09-24
cliente_69041,2025-09-24
cliente_80448,2025-09-24
cliente_37592,2025-09-24
cliente_4783,2025-09-24
cliente_9974,2025-09-24
cliente_79192,2025-09-24
cliente_81529,2025-09-24
cliente_11621,2025-09-24
cliente_21433,2025-09-24
cliente_66123,2025-09-24
cliente_78932,2025-09-24
cliente_79892,2025-09-24
cliente_743,2025-09-24
cliente_26239,2025-09-24
cliente_42389,2025-09-24
cliente_77338,2025-09-24
cliente_60680,2025-09-24
cliente_34233,2025-09-24
cliente_12137,2025-09-24
cliente_59092,2025-09-24
cliente_39558,2025-09-24
cliente_81803,2025-09-24
cliente_46651,2025-09-24
cliente_57984,2025-09-24
cliente_25929,2025-09-24
cliente_40042,2025-09-24
cliente_23263,2025-09-24
cliente_73131,2025-09-24
cliente_21375,2025-09-24
cliente_5735,2025-09-24
cliente_67716,2025-09-24
cliente_28377,2025-09-24
cliente_31165,2025-09-24
cliente_22219,2025-09-24
cliente_24920,2025-09-24
cliente_41371,2025-09-24
cliente_30764,2025-09-24
cliente_54761,2025-09-24
cliente_16393,2025-09-24
cliente_29318,2025-09-24
cliente_59912,2025-09-24
cliente_21422,2025-09-24
cliente_74581,2025-09-24
cliente_1633,2025-09-24
cliente_41732,2025-09-24
cliente_24359,2025-09-24
cliente_46563,2025-09-24
cliente_58536,2025-09-24
cliente_21753,2025-09-24
cliente_12937,2025-09-24
cliente_49118,2025-09-24
cliente_42490,2025-09-24
cliente_41356,2025-09-24
cliente_74790,2025-09-24
cliente_61174,2025-09-24
cliente_78078,2025-09-24
cliente_64097,2025-09-24
cliente_42170,2025-09-24
cliente_26963,2025-09-24
cliente_41433,2025-09-24
cliente_13565,2025-09-24
cliente_54216,2025-09-24
cliente_75679,2025-09-24
cliente_53380,2025-09-24
cliente_78369,2025-09-24
cliente_28942,2025-09-24
cliente_38609,2025-09-24
cliente_66717,2025-09-24
cliente_32199,2025-09-24
cliente_60949,2025-09-24
cliente_49937,2025-09-24
cliente_46210,2025-09-24
cliente_48419,2025-09-24
cliente_60689,2025-09-24
cliente_19743,2025-09-24
cliente_75908,2025-09-24
cliente_43039,2025-09-24
cliente_37968,2025-09-24
cliente_28805,2025-09-24
cliente_66080,2025-09-24
cliente_62264,2025-09-24
cliente_67714,2025-09-24
cliente_63756,2025-09-24
cliente_61752,2025-09-24
cliente_82530,2025-09-24
cliente_35473,2025-09-24
cliente_15742,2025-09-24
cliente_16418,2025-09-24
cliente_13045,2025-09-24
cliente_42399,2025-09-24
cliente_22502,2025-09-24
cliente_31323,2025-09-24
cliente_34933,2025-09-24
cliente_46326,2025-09-24
cliente_71689,2025-09-24
cliente_7782,2025-09-24
cliente_47138,2025-09-24
cliente_52874,2025-09-24
cliente_6960,2025-09-24
cliente_14758,2025-09-24
cliente_72156,2025-09-25
cliente_52644,2025-09-25
cliente_55892,2025-09-25
cliente_75235,2025-09-25
cliente_69254,2025-09-25
cliente_15792,2025-09-25
cliente_72768,2025-09-25
cliente_81,2025-09-25
cliente_12695,2025-09-25
cliente_47324,2025-09-25
cliente_74266,2025-09-25
cliente_31269,2025-09-25
cliente_4689,2025-09-25
cliente_21725,2025-09-25
cliente_14067,2025-09-25
cliente_80147,2025-09-25
cliente_25681,2025-09-25
cliente_82163,2025-09-25
cliente_56459,2025-09-25
cliente_48472,2025-09-25
cliente_21280,2025-09-25
cliente_81202,2025-09-25
cliente_84502,2025-09-25
cliente_15344,2025-09-25
cliente_3624,2025-09-25
cliente_61595,2025-09-25
cliente_37818,2025-09-25
cliente_21930,2025-09-25
cliente_58970,2025-09-25
cliente_56507,2025-09-25
cliente_43971,2025-09-25
cliente_21754,2025-09-25
cliente_64308,2025-09-25
cliente_56821,2025-09-25
cliente_2462,2025-09-25
cliente_58083,2025-09-25
cliente_80829,2025-09-25
cliente_52550,2025-09-25
cliente_59106,2025-09-25
cliente_36748,2025-09-25
cliente_57457,2025-09-25
cliente_16525,2025-09-25
cliente_29945,2025-09-25
cliente_24977,2025-09-25
cliente_44883,2025-09-25
cliente_31638,2025-09-25
cliente_41708,2025-09-25
cliente_11689,2025-09-25
cliente_28431,2025-09-25
cliente_20418,2025-09-25
cliente_3149,2025-09-25
cliente_21779,2025-09-25
cliente_61154,2025-09-25
cliente_47698,2025-09-25
cliente_51646,2025-09-25
cliente_71561,2025-09-25
cliente_48729,2025-09-25
cliente_38468,2025-09-25
cliente_73942,2025-09-25
cliente_55369,2025-09-25
cliente_43533,2025-09-25
cliente_79535,2025-09-25
cliente_81716,2025-09-25
cliente_37994,2025-09-25
cliente_18837,2025-09-25
cliente_10806,2025-09-25
cliente_44437,2025-09-25
cliente_1953,2025-09-25
cliente_14156,2025-09-25
cliente_38233,2025-09-25
cliente_48268,2025-09-25
cliente_82638,2025-09-25
cliente_69693,2025-09-25
cliente_48413,2025-09-25
cliente_21743,2025-09-25
cliente_23332,2025-09-25
cliente_60250,2025-09-25
cliente_47720,2025-09-25
cliente_71734,2025-09-25
cliente_70448,2025-09-25
cliente_56403,2025-09-25
cliente_24279,2025-09-25
cliente_30283,2025-09-25
cliente_58756,2025-09-25
cliente_49207,2025-09-25
cliente_46981,2025-09-25
cliente_71685,2025-09-25
cliente_68011,2025-09-25
cliente_85169,2025-09-25
cliente_18330,2025-09-25
cliente_15335,2025-09-25
cliente_20658,2025-09-25
cliente_20502,2025-09-25
cliente_6614,2025-09-25
cliente_76873,2025-09-25
cliente_53802,2025-09-25
cliente_4066,2025-09-25
cliente_66853,2025-09-25
cliente_20919,2025-09-25
cliente_76904,2025-09-25
cliente_20856,2025-09-25
cliente_36953,2025-09-25
cliente_35157,2025-09-25
cliente_7988,2025-09-25
cliente_1367,2025-09-25
cliente_51212,2025-09-25
cliente_19941,2025-09-25
cliente_48576,2025-09-25
cliente_30373,2025-09-25
cliente_59519,2025-09-25
cliente_77420,2025-09-25
cliente_59736,2025-09-25
cliente_74310,2025-09-25
cliente_45201,2025-09-25
cliente_77489,2025-09-25
cliente_53979,2025-09-25
cliente_30815,2025-09-25
cliente_74790,2025-09-25
cliente_83413,2025-09-25
cliente_53535,2025-09-25
cliente_13113,2025-09-25
cliente_74586,2025-09-25
cliente_22606,2025-09-25
cliente_42552,2025-09-25
cliente_70842,2025-09-25
cliente_34021,2025-09-25
cliente_79801,2025-09-25
cliente_55306,2025-09-25
cliente_18400,2025-09-25
cliente_62171,2025-09-25
cliente_66487,2025-09-25
cliente_58452,2025-09-25
cliente_18919,2025-09-25
cliente_61752,2025-09-25
cliente_69554,2025-09-25
cliente_6935,2025-09-25
cliente_60151,2025-09-25
cliente_5907,2025-09-25
cliente_36091,2025-09-25
cliente_19446,2025-09-25
cliente_54308,2025-09-25
cliente_1717,2025-09-25
cliente_1684,2025-09-25
cliente_58611,2025-09-25
cliente_47240,2025-09-25
cliente_17163,2025-09-25
cliente_83911,2025-09-25
cliente_44925,2025-09-25
cliente_15151,2025-09-25
cliente_75712,2025-09-25
cliente_53526,2025-09-25
cliente_24528,2025-09-25
cliente_33638,2025-09-25
cliente_35060,2025-09-25
cliente_43992,2025-09-25
cliente_18310,2025-09-25
cliente_63756,2025-09-25
cliente_79159,2025-09-25
cliente_6829,2025-09-25
cliente_9035,2025-09-25
cliente_15726,2025-09-25
cliente_629,2025-09-25
cliente_81751,2025-09-25
cliente_23310,2025-09-25
cliente_51775,2025-09-25
cliente_81698,2025-09-25
cliente_75519,2025-09-25
cliente_69367,2025-09-25
cliente_37575,2025-09-25
cliente_67506,2025-09-25
cliente_18800,2025-09-25
cliente_70187,2025-09-25
cliente_27181,2025-09-25
cliente_26986,2025-09-25
cliente_27462,2025-09-25
cliente_23051,2025-09-25
cliente_47494,2025-09-25
cliente_28085,2025-09-25
cliente_23453,2025-09-25
cliente_50382,2025-09-25
cliente_25035,2025-09-25
cliente_42223,2025-09-25
cliente_9804,2025-09-25
cliente_29141,2025-09-25
cliente_1182,2025-09-25
cliente_49749,2025-09-25
cliente_67791,2025-09-25
cliente_55033,2025-09-25
cliente_33110,2025-09-25
cliente_74732,2025-09-25
cliente_21669,2025-09-25
cliente_67953,2025-09-25
cliente_9503,2025-09-25
cliente_82641,2025-09-25
cliente_45222,2025-09-25
cliente_19802,2025-09-25
cliente_52338,2025-09-25
cliente_43956,2025-09-25
cliente_54905,2025-09-25
cliente_13663,2025-09-25
cliente_36676,2025-09-25
cliente_53960,2025-09-25
cliente_59529,2025-09-25
cliente_62852,2025-09-25
cliente_1733,2025-09-25
cliente_56851,2025-09-25
cliente_10245,2025-09-25
cliente_7010,2025-09-25
cliente_3894,2025-09-25
cliente_38353,2025-09-25
cliente_77437,2025-09-25
cliente_70341,2025-09-25
cliente_68066,2025-09-25
cliente_10898,2025-09-25
cliente_19367,2025-09-25
cliente_18046,2025-09-25
cliente_85540,2025-09-25
cliente_76255,2025-09-25
cliente_50412,2025-09-25
cliente_19999,2025-09-25
cliente_8665,2025-09-25
cliente_55127,2025-09-25
cliente_23447,2025-09-25
cliente_28973,2025-09-25
cliente_62026,2025-09-25
cliente_27726,2025-09-25
cliente_71630,2025-09-25
cliente_51483,2025-09-25
cliente_67984,2025-09-25
cliente_81124,2025-09-25
cliente_47923,2025-09-25
cliente_47224,2025-09-25
cliente_4438,2025-09-25
cliente_16308,2025-09-25
cliente_80173,2025-09-25
cliente_58179,2025-09-25
cliente_45609,2025-09-25
cliente_11104,2025-09-25
cliente_59496,2025-09-25
cliente_17244,2025-09-25
cliente_14311,2025-09-25
cliente_77362,2025-09-25
cliente_66140,2025-09-25
cliente_59440,2025-09-25
cliente_11539,2025-09-25
cliente_84247,2025-09-25
cliente_42643,2025-09-25
cliente_76438,2025-09-25
cliente_30920,2025-09-25
cliente_71537,2025-09-25
cliente_16055,2025-09-25
cliente_72889,2025-09-25
cliente_28714,2025-09-25
cliente_63615,2025-09-25
cliente_3843,2025-09-25
cliente_8546,2025-09-25
cliente_2846,2025-09-25
cliente_72937,2025-09-25
cliente_69431,2025-09-25
cliente_38579,2025-09-25
cliente_61199,2025-09-25
cliente_60136,2025-09-25
cliente_31483,2025-09-25
cliente_77675,2025-09-25
cliente_67979,2025-09-25
cliente_59742,2025-09-25
cliente_43122,2025-09-25
cliente_25014,2025-09-25
cliente_74447,2025-09-25
cliente_62063,2025-09-25
cliente_61450,2025-09-25
cliente_16055,2025-09-25
cliente_58464,2025-09-25
cliente_67806,2025-09-25
cliente_40974,2025-09-25
cliente_73431,2025-09-25
cliente_52923,2025-09-25
cliente_80816,2025-09-25
cliente_4305,2025-09-25
cliente_2229,2025-09-25
cliente_53397,2025-09-25
cliente_46174,2025-09-25
cliente_52925,2025-09-25
cliente_84101,2025-09-25
cliente_29489,2025-09-25
cliente_16154,2025-09-25
cliente_38165,2025-09-25
cliente_47649,2025-09-25
cliente_21703,2025-09-25
cliente_35060,2025-09-25
cliente_30443,2025-09-25
cliente_60003,2025-09-25
cliente_61582,2025-09-25
cliente_69881,2025-09-25
cliente_66402,2025-09-25
cliente_42821,2025-09-25
cliente_40170,2025-09-25
cliente_33900,2025-09-25
cliente_23175,2025-09-25
cliente_6338,2025-09-25
cliente_72277,2025-09-25
cliente_48702,2025-09-25
cliente_61431,2025-09-25
cliente_6449,2025-09-25
cliente_22228,2025-09-25
cliente_56716,2025-09-25
cliente_20128,2025-09-25
cliente_26101,2025-09-25
cliente_52529,2025-09-25
cliente_53069,2025-09-25
cliente_79386,2025-09-25
cliente_17569,2025-09-25
cliente_46882,2025-09-25
cliente_71971,2025-09-25
cliente_12767,2025-09-25
cliente_51460,2025-09-25
cliente_35738,2025-09-25
cliente_26393,2025-09-25
cliente_47285,2025-09-25
cliente_42344,2025-09-25
cliente_72295,2025-09-25
cliente_58591,2025-09-25
cliente_78047,2025-09-25
cliente_60290,2025-09-25
cliente_59842,2025-09-25
cliente_84796,2025-09-25
cliente_33104,2025-09-25
cliente_14326,2025-09-25
cliente_41582,2025-09-25
cliente_38902,2025-09-25
cliente_41576,2025-09-25
cliente_55886,2025-09-25
cliente_28421,2025-09-25
cliente_67834,2025-09-25
cliente_44866,2025-09-25
cliente_78445,2025-09-25
cliente_70057,2025-09-25
cliente_19754,2025-09-25
cliente_72902,2025-09-25
cliente_46795,2025-09-25
cliente_23956,2025-09-25
cliente_48599,2025-09-25
cliente_246,2025-09-25
cliente_6070,2025-09-25
cliente_16996,2025-09-25
cliente_59636,2025-09-25
cliente_5097,2025-09-25
cliente_19826,2025-09-25
cliente_70678,2025-09-25
cliente_85323,2025-09-25
cliente_40223,2025-09-25
cliente_1733,2025-09-25
cliente_63665,2025-09-25
cliente_21842,2025-09-25
cliente_12390,2025-09-25
cliente_51835,2025-09-25
cliente_44867,2025-09-25
cliente_5372,2025-09-25
cliente_51888,2025-09-25
cliente_62493,2025-09-25
cliente_42496,2025-09-25
cliente_8348,2025-09-25
cliente_32528,2025-09-25
cliente_4311,2025-09-25
cliente_82863,2025-09-25
cliente_83286,2025-09-25
cliente_8711,2025-09-25
cliente_30550,2025-09-25
cliente_30236,2025-09-25
cliente_5056,2025-09-25
cliente_69547,2025-09-25
cliente_86003,2025-09-25
cliente_27469,2025-09-25
cliente_76138,2025-09-25
cliente_26727,2025-09-25
cliente_15261,2025-09-25
cliente_24991,2025-09-25
cliente_14066,2025-09-25
cliente_44564,2025-09-25
cliente_33075,2025-09-25
cliente_33933,2025-09-25
cliente_80681,2025-09-25
cliente_56923,2025-09-25
cliente_44698,2025-09-25
cliente_20407,2025-09-25
cliente_62786,2025-09-25
cliente_44618,2025-09-25
cliente_51192,2025-09-25
cliente_53974,2025-09-25
cliente_80466,2025-09-25
cliente_5864,2025-09-25
cliente_79645,2025-09-25
cliente_73825,2025-09-25
cliente_70385,2025-09-25
cliente_66843,2025-09-25
cliente_73876,2025-09-25
cliente_52087,2025-09-25
cliente_79782,2025-09-25
cliente_75604,2025-09-25
cliente_29290,2025-09-25
cliente_4625,2025-09-25
cliente_61893,2025-09-25
cliente_82962,2025-09-25
cliente_68631,2025-09-25
cliente_66650,2025-09-25
cliente_32710,2025-09-25
cliente_24984,2025-09-25
cliente_72969,2025-09-25
cliente_80363,2025-09-25
cliente_66803,2025-09-25
cliente_34240,2025-09-25
cliente_8751,2025-09-25
cliente_63225,2025-09-25
cliente_85034,2025-09-25
cliente_45618,2025-09-25
cliente_76102,2025-09-25
cliente_75907,2025-09-25
cliente_42187,2025-09-25
cliente_61419,2025-09-25
cliente_28903,2025-09-25
cliente_56568,2025-09-25
cliente_76086,2025-09-25
cliente_81975,2025-09-25
cliente_84610,2025-09-25
cliente_43570,2025-09-25
cliente_46422,2025-09-25
cliente_34938,2025-09-25
cliente_28283,2025-09-25
cliente_53412,2025-09-25
cliente_4542,2025-09-25
cliente_75863,2025-09-25
cliente_10840,2025-09-25
cliente_14059,2025-09-25
cliente_66765,2025-09-25
cliente_65130,2025-09-25
cliente_70522,2025-09-25
cliente_69259,2025-09-25
cliente_185,2025-09-25
cliente_9045,2025-09-25
cliente_76176,2025-09-25
cliente_14174,2025-09-25
cliente_28147,2025-09-25
cliente_86140,2025-09-25
cliente_39942,2025-09-25
cliente_28236,2025-09-25
cliente_29084,2025-09-25
cliente_11794,2025-09-25
cliente_48950,2025-09-25
cliente_22332,2025-09-25
cliente_29738,2025-09-25
cliente_58452,2025-09-25
cliente_48654,2025-09-25
cliente_30201,2025-09-25
cliente_33379,2025-09-25
cliente_61210,2025-09-25
cliente_54290,2025-09-25
cliente_11984,2025-09-25
cliente_49095,2025-09-25
cliente_36702,2025-09-25
cliente_80945,2025-09-25
cliente_1086,2025-09-25
cliente_12678,2025-09-25
cliente_60841,2025-09-25
cliente_67833,2025-09-25
cliente_52109,2025-09-25
cliente_35875,2025-09-25
cliente_18389,2025-09-25
cliente_48911,2025-09-25
cliente_60459,2025-09-25
cliente_21248,2025-09-25
cliente_28741,2025-09-25
cliente_16609,2025-09-25
cliente_57185,2025-09-25
cliente_55784,2025-09-25
cliente_13261,2025-09-25
cliente_12570,2025-09-25
cliente_33378,2025-09-25
cliente_28155,2025-09-25
cliente_2903,2025-09-25
cliente_5310,2025-09-25
cliente_74633,2025-09-25
cliente_15905,2025-09-25
cliente_44895,2025-09-25
cliente_58123,2025-09-25
cliente_3549,2025-09-25
cliente_17712,2025-09-25
cliente_24176,2025-09-25
cliente_22320,2025-09-25
cliente_53085,2025-09-25
cliente_51044,2025-09-25
cliente_28748,2025-09-25
cliente_10126,2025-09-25
cliente_24932,2025-09-25
cliente_42500,2025-09-25
cliente_59850,2025-09-25
cliente_345,2025-09-25
cliente_83722,2025-09-25
cliente_25203,2025-09-25
cliente_61858,2025-09-25
cliente_72798,2025-09-25
cliente_29200,2025-09-25
cliente_66940,2025-09-25
cliente_18069,2025-09-25
cliente_38968,2025-09-25
cliente_1875,2025-09-25
cliente_27229,2025-09-25
cliente_66789,2025-09-25
cliente_10272,2025-09-25
cliente_52414,2025-09-25
cliente_63122,2025-09-25
cliente_43207,2025-09-25
cliente_68702,2025-09-25
cliente_18662,2025-09-25
cliente_21357,2025-09-25
cliente_70286,2025-09-25
cliente_48251,2025-09-25
cliente_39629,2025-09-25
cliente_51494,2025-09-25
cliente_29474,2025-09-25
cliente_23840,2025-09-25
cliente_28752,2025-09-25
cliente_45685,2025-09-25
cliente_64507,2025-09-25
cliente_67456,2025-09-25
cliente_44017,2025-09-25
cliente_17384,2025-09-25
cliente_15069,2025-09-25
cliente_10867,2025-09-25
cliente_3382,2025-09-25
cliente_75936,2025-09-25
cliente_27690,2025-09-25
cliente_71846,2025-09-25
cliente_65832,2025-09-25
cliente_65801,2025-09-25
cliente_50306,2025-09-25
cliente_40872,2025-09-25
cliente_49288,2025-09-25
cliente_61084,2025-09-25
cliente_23469,2025-09-25
cliente_24876,2025-09-25
cliente_9551,2025-09-25
cliente_62647,2025-09-25
cliente_49914,2025-09-25
cliente_1114,2025-09-25
cliente_19597,2025-09-25
cliente_203,2025-09-25
cliente_32426,2025-09-25
cliente_30314,2025-09-25
cliente_17780,2025-09-25
cliente_85128,2025-09-25
cliente_80824,2025-09-25
cliente_44284,2025-09-25
cliente_40563,2025-09-25
cliente_34409,2025-09-25
cliente_68357,2025-09-25
cliente_13227,2025-09-25
cliente_24519,2025-09-25
cliente_28977,2025-09-25
cliente_46837,2025-09-25
cliente_10396,2025-09-25
cliente_19871,2025-09-25
cliente_4573,2025-09-25
cliente_66729,2025-09-25
cliente_38508,2025-09-25
cliente_36527,2025-09-25
cliente_34072,2025-09-25
cliente_9493,2025-09-25
cliente_18629,2025-09-25
cliente_29776,2025-09-25
cliente_42052,2025-09-25
cliente_27557,2025-09-25
cliente_33748,2025-09-25
cliente_20189,2025-09-25
cliente_5428,2025-09-25
cliente_13301,2025-09-25
cliente_37212,2025-09-25
cliente_61894,2025-09-25
cliente_71599,2025-09-25
cliente_11236,2025-09-25
cliente_29530,2025-09-25
cliente_3277,2025-09-25
cliente_31608,2025-09-25
cliente_58970,2025-09-25
cliente_73427,2025-09-25
cliente_15342,2025-09-25
cliente_21797,2025-09-25
cliente_26137,2025-09-25
cliente_58101,2025-09-25
cliente_34882,2025-09-25
cliente_60539,2025-09-25
cliente_43687,2025-09-25
cliente_26317,2025-09-25
cliente_15096,2025-09-25
cliente_6284,2025-09-25
cliente_24132,2025-09-25
cliente_80320,2025-09-25
cliente_42254,2025-09-25
cliente_78903,2025-09-25
cliente_67376,2025-09-25
cliente_32454,2025-09-25
cliente_255,2025-09-25
cliente_78994,2025-09-25
cliente_30679,2025-09-25
cliente_76878,2025-09-25
cliente_51737,2025-09-25
cliente_72923,2025-09-25
cliente_20287,2025-09-25
cliente_58564,2025-09-25
cliente_54041,2025-09-25
cliente_6779,2025-09-25
cliente_77625,2025-09-25
cliente_74807,2025-09-25
cliente_85066,2025-09-25
cliente_82373,2025-09-25
cliente_5064,2025-09-25
cliente_44350,2025-09-25
cliente_36349,2025-09-25
cliente_7509,2025-09-25
cliente_70774,2025-09-25
cliente_73776,2025-09-25
cliente_68005,2025-09-25
cliente_32236,2025-09-25
cliente_11876,2025-09-25
cliente_72621,2025-09-25
cliente_35927,2025-09-25
cliente_85368,2025-09-25
cliente_18166,2025-09-25
cliente_9408,2025-09-25
cliente_31396,2025-09-25
cliente_34599,2025-09-25
cliente_63,2025-09-25
cliente_5169,2025-09-25
cliente_62949,2025-09-25
cliente_53270,2025-09-25
cliente_80955,2025-09-25
cliente_58845,2025-09-25
cliente_75977,2025-09-25
cliente_49169,2025-09-25
cliente_67486,2025-09-25
cliente_64812,2025-09-25
cliente_69860,2025-09-25
cliente_33635,2025-09-25
cliente_51249,2025-09-25
cliente_9364,2025-09-25
cliente_56450,2025-09-25
cliente_55880,2025-09-25
cliente_56159,2025-09-25
cliente_24883,2025-09-25
cliente_84832,2025-09-25
cliente_75278,2025-09-25
cliente_65811,2025-09-25
cliente_17872,2025-09-25
cliente_18459,2025-09-25
cliente_145,2025-09-25
cliente_15287,2025-09-25
cliente_80331,2025-09-25
cliente_14107,2025-09-25
